,Folio,Folio,TC,Importe,IVA,RET ISR,RET IVA,TOTAL MX,TOTAL SAT
749,,73589,1.0,3950.0,632.0,0.0,0.0,4582.0,4582.0
750,,35950,1.0,3950.0,632.0,0.0,0.0,4582.0,4582.0
751,,82654,1.0,711.0,113.76,0.0,0.0,824.76,824.76
752,,82655,1.0,711.0,113.76,0.0,0.0,824.76,824.76
753,,00315046,1.0,-50.02,-8.0,0.0,0.0,-58.02,-58.02
754,,5190,1.0,1895.2,303.23,0.0,0.0,2198.4300000000003,2198.43
755,,3527,1.0,0.0,0.0,0.0,0.0,0.0,0.0
756,,4318697,1.0,0.0,0.0,0.0,0.0,0.0,2279.22
757,,4318703,1.0,0.0,0.0,0.0,0.0,0.0,1124.28
758,,172394,1.0,3159.0,505.44,0.0,0.0,3664.44,3664.44
759,,1397,1.0,0.0,0.0,0.0,0.0,0.0,0.0
760,,123535,1.0,1798.05,287.69,0.0,0.0,2085.74,2085.74
761,,16113,1.0,952.88,152.46,0.0,0.0,1105.34,1105.34
762,,142863,1.0,258.63,41.38,0.0,0.0,300.01,300.01
763,,5939,1.0,7499.97,65.65,0.0,0.0,8699.970000000001,8699.97
764,,18677,1.0,410.34,65.65,0.0,0.0,475.99,475.99
765,,11695,1.0,8950.0,0.0,0.0,0.0,0.0,10382.0
766,,3639,1.0,8950.0,0.0,0.0,0.0,0.0,10382.0
767,,3642,1.0,0.0,0.0,0.0,0.0,0.0,0.0
768,,7403,1.0,517.24,82.76,0.0,0.0,600.0,600.0
769,,112982,1.0,333.0,48.0,0.0,0.0,10348.0,10348.0
770,,1648336,1.0,333.0,48.0,0.0,0.0,10348.0,10348.0
771,,588760,1.0,333.0,53.28,0.0,0.0,386.28,386.28
772,,28483,1.0,0.0,0.0,0.0,0.0,0.0,0.0
773,,4081,1.0,0.0,0.0,0.0,0.0,0.0,0.0
774,,35983,1.0,2538.0,406.08,0.0,0.0,2944.08,2944.08
775,,5028,1.0,3080.61,492.9,0.0,0.0,3573.51,3573.51
776,,46540790,1.0,0.0,0.0,0.0,0.0,0.0,0.0
777,,4295,1.0,469.14,0.0,0.0,0.0,544.2,544.2
778,,12461,1.0,469.14,75.06,0.0,0.0,544.2,544.2
779,,4324297,1.0,0.0,0.0,0.0,0.0,0.0,364.0
780,,4324300,1.0,0.0,0.0,0.0,0.0,0.0,3326.25
781,,7262215,1.0,1724.14,275.86,0.0,0.0,2000.0,2000.0
782,,8252,1.0,0.0,0.0,0.0,0.0,0.0,0.0
783,,2877,1.0,0.0,0.0,0.0,0.0,0.0,0.0
784,,32,1.0,1090.0,174.4,0.0,0.0,1264.4,1264.4
785,,092540,1.0,120.0,0.0,0.0,0.0,120.0,120.0
786,,000063631905,1.0,5450.87,807.53,0.0,0.0,6258.4,6258.4
787,,539411,1.0,148.1,23.7,0.0,0.0,171.79999999999998,171.8
788,,55,1.0,1809.99,289.6,0.0,0.0,2099.59,2099.59
789,,30879,1.0,1809.99,289.6,0.0,0.0,2099.59,2099.59
790,,5729,1.0,0.0,0.0,0.0,0.0,0.0,0.0
791,,73650,1.0,1700.0,272.0,0.0,0.0,1972.0,1972.0
792,,43585895,1.0,0.0,0.0,0.0,0.0,0.0,0.0
793,,003129824,1.0,219.35000000000002,35.1,0.0,0.0,254.45000000000002,254.45
794,,623,1.0,3513.86,562.22,0.0,0.0,4076.08,4076.08
795,,624,1.0,3920.0,627.2,0.0,0.0,4547.2,4547.2
796,,625,1.0,4250.0,680.0,0.0,0.0,4930.0,4930.0
797,,82830,1.0,600.0,96.0,0.0,0.0,696.0,696.0
798,,7418544,1.0,0.0,0.0,0.0,0.0,0.0,0.0
799,,113059,1.0,6324.0,1011.84,0.0,0.0,7335.84,7335.84
800,,6704,1.0,6324.0,1011.84,0.0,0.0,7335.84,7335.84
801,,7496,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0
802,,172442,1.0,5542.88,886.86,0.0,0.0,6429.74,6429.74
803,,2394,1.0,3125.0,500.0,0.0,0.0,3625.0,3625.0
804,,1404,1.0,0.0,0.0,0.0,0.0,0.0,0.0
805,,149454,1.0,1530.8,244.93,0.0,0.0,1775.73,1775.73
806,,8281,1.0,458.88,73.42,0.0,0.0,532.3,532.3
807,,269,1.0,0.0,0.0,0.0,0.0,0.0,0.0
808,,5186,1.0,2531.75,405.08,0.0,0.0,2936.83,2936.83
809,,46760490,1.0,122.66,19.63,0.0,0.0,138.85999999999999,138.86
810,,37246,1.0,517.24,0.0,0.0,0.0,600.0,600.0
811,,4636,1.0,517.24,0.0,0.0,0.0,600.0,600.0
812,,7439,1.0,517.24,82.76,0.0,0.0,600.0,600.0
813,,6646,1.0,4853.16,776.51,0.0,0.0,5629.67,5629.67
814,,5228,1.0,1061.0,169.76,0.0,0.0,1230.76,1230.76
815,,4332950,1.0,0.0,0.0,0.0,0.0,0.0,94.0
816,,4333033,1.0,0.0,0.0,0.0,0.0,0.0,565.8
817,,4333037,1.0,0.0,0.0,0.0,0.0,0.0,1426.27
818,,3542,1.0,1236.61,197.86,0.0,0.0,1434.4699999999998,1434.47
819,,9711984,1.0,3437.0,0.0,0.0,0.0,3437.0,3437.0
820,,281520,1.0,0.0,0.0,0.0,0.0,0.0,0.0
821,,4152364,1.0,423.2,67.71,0.0,0.0,490.90999999999997,490.91
822,,58095,1.0,7560.0,0.0,0.0,0.0,8769.6,8769.6
823,,346,1.0,0.0,0.0,0.0,0.0,0.0,0.0
824,,56369,1.0,1310.0,209.6,0.0,0.0,1519.6,1519.6
825,,124177,1.0,2593.21,414.91,0.0,0.0,3008.12,3008.12
826,,18634,1.0,480.0,76.8,0.0,0.0,556.8,556.8
827,,113475,1.0,652.11,104.34,0.0,0.0,756.45,756.45
828,,172488,1.0,9040.6,0.0,0.0,0.0,0.0,0.0
829,,1401437357,1.0,0.0,0.0,0.0,0.0,0.0,0.0
830,,28699,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831,,9389,1.0,306.0,48.96,0.0,0.0,354.96,354.96
832,,18692,1.0,594.88,95.18,0.0,0.0,690.06,690.06
833,,5970,1.0,7507.46,0.0,0.0,0.0,8708.65,8708.65
834,,428300,1.0,120.0,0.0,0.0,0.0,120.0,120.0
835,,31630,1.0,1222.39,190.34,0.0,0.0,1412.73,1412.73
836,,45777,1.0,0.0,0.0,0.0,0.0,0.0,0.0
837,,45777,1.0,0.0,0.0,0.0,0.0,0.0,0.0
838,,3998321,1.0,0.0,0.0,0.0,0.0,0.0,0.0
839,,4336936,1.0,0.0,0.0,0.0,0.0,0.0,749.0
840,,4336940,1.0,0.0,0.0,0.0,0.0,0.0,3454.65
841,,1043404,1.0,0.0,0.0,0.0,0.0,0.0,-539.0
842,,172511,1.0,5405.59,864.89,0.0,0.0,6270.4800000000005,6270.48
843,,55111,1.0,2029.05,324.65,0.0,0.0,2353.7,2353.7
844,,543579,1.0,39.72,6.28,0.0,0.0,46.0,46.0
845,,543580,1.0,18.1,2.9,0.0,0.0,21.0,21.0
846,,58193,1.0,2840.0,454.4,0.0,0.0,3294.4,3294.4
847,,73714,1.0,0.0,0.0,0.0,0.0,0.0,0.0
848,,358,1.0,0.0,0.0,0.0,0.0,0.0,0.0
849,,175872,1.0,0.0,0.0,0.0,0.0,0.0,0.0
850,,1008,1.0,354.31,56.69,0.0,0.0,411.0,411.0
851,,46989857,1.0,0.0,0.0,0.0,0.0,0.0,0.0
852,,7462,1.0,517.24,82.76,0.0,0.0,600.0,600.0
853,,73731,1.0,5865.0,938.4,0.0,0.0,6803.4,6803.4
854,,13197,1.0,2662.24,425.96,0.0,0.0,3088.2,3088.2
855,,5311,1.0,2552.41,408.39,0.0,0.0,2960.7999999999997,2960.8
856,,620797,1.0,2663.0,426.08,0.0,0.0,3089.08,3089.08
857,,4873,1.0,0.0,0.0,0.0,0.0,0.0,0.0
858,,3572,1.0,0.0,0.0,0.0,0.0,0.0,0.0
859,,172521,1.0,8426.0,68.97,0.0,0.0,9774.16,9774.16
860,,260748,1.0,431.03,68.97,0.0,0.0,500.0,500.0
861,,997,1.0,920.0,147.2,0.0,0.0,1067.2,1067.2
862,,3663,1.0,4000.0,640.0,0.0,0.0,4640.0,4640.0
863,,7474,1.0,517.24,82.76,0.0,0.0,600.0,600.0
864,,58308,1.0,440.0,70.4,0.0,0.0,510.4,510.4
865,,58309,1.0,1080.0,172.8,0.0,0.0,1252.8,1252.8
866,,124560,1.0,1379.24,220.68,0.0,0.0,1599.92,1599.92
867,,630,1.0,2898.75,463.8,0.0,0.0,3362.55,3362.55
868,,000064015451,1.0,0.0,0.0,0.0,0.0,0.0,0.0
869,,220428-000293446410,1.0,2605.1900000000005,416.96,0.0,0.0,3022.1500000000005,3022.15
870,,56,1.0,300.0,48.0,0.0,0.0,348.0,348.0
871,,56527,1.0,300.0,48.0,0.0,0.0,348.0,348.0
872,,4492,1.0,60.0,9.6,0.0,0.0,69.6,69.6
873,,4147,1.0,0.0,0.0,0.0,0.0,0.0,0.0
874,,4147,1.0,0.0,0.0,0.0,0.0,0.0,0.0
875,,36111,1.0,2050.0,328.0,0.0,0.0,2378.0,2378.0
876,,066902,1.0,60.95,9.75,0.0,0.0,70.7,70.7
877,,18952,1.0,709.94,113.59,0.0,0.0,823.5300000000001,823.53
878,,6112,1.0,0.0,0.0,0.0,0.0,0.0,0.0
879,,6295,1.0,3000.0,480.0,0.0,0.0,3480.0,3480.0
880,,668060,1.0,120.0,0.0,0.0,0.0,120.0,120.0
881,,114055,1.0,0.0,0.0,0.0,0.0,0.0,0.0
882,,1064925,1.0,0.0,0.0,0.0,0.0,0.0,0.0
883,,202203-E2341533107-18042022-356911,1.0,8274.7,0.0,0.0,0.0,9598.650000000001,9598.65
884,,64,1.0,8274.7,0.0,0.0,0.0,9598.650000000001,9598.65
885,,786004,1.0,0.0,0.0,0.0,0.0,0.0,0.0
886,,1290392,1.0,475.71,0.0,0.0,0.0,551.8199999999999,551.82
887,,1092957089,1.0,475.71,629.0,0.0,0.0,551.8199999999999,551.82
888,,7376533,1.0,475.71,76.11,0.0,0.0,551.8199999999999,551.82
889,,6026,1.0,0.0,0.0,0.0,0.0,0.0,0.0
890,,301453,1.0,5551.38,888.22,0.0,0.0,6439.6,6439.6
891,,301454,1.0,5551.98,888.32,0.0,0.0,6440.299999999999,6440.3
892,,0001010100750847116902,1.0,490.0,78.4,0.0,0.0,568.4,568.4
893,,007817297284,1.0,0.0,0.0,0.0,0.0,0.0,0.0
894,,13212,1.0,211.89,33.88,0.0,0.0,245.76999999999998,245.77
895,,3591,1.0,0.0,0.0,0.0,0.0,0.0,0.0
896,,3592,1.0,0.0,0.0,0.0,0.0,0.0,0.0
897,,8648696,1.0,-2.65,-0.42,0.0,0.0,-3.07,-3.07
898,,8745351,1.0,-469.01,-75.04,0.0,0.0,-544.05,-544.05
899,,8745352,1.0,-4.05,-0.65,0.0,0.0,-4.7,-4.7
900,,6737,1.0,3200.0,512.0,0.0,0.0,3712.0,3712.0
901,,3995,1.0,1999.2,319.87,0.0,0.0,2319.07,2319.07
902,,1830,1.0,4208.1,673.3,0.0,0.0,4831.920000000001,4831.92
903,,84109811,1.0,1717.25,0.0,0.0,0.0,1717.25,1717.25
904,,171060,1.0,0.0,0.0,0.0,0.0,0.0,0.0
905,,171061,1.0,0.0,0.0,0.0,0.0,0.0,0.0
906,,MAT_2192_00001,1.0,0.0,0.0,0.0,0.0,0.0,0.0
907,,237,1.0,0.0,0.0,0.0,0.0,0.0,0.0
908,,3603,1.0,0.0,0.0,0.0,0.0,0.0,0.0
909,,420220401898904,1.0,0.0,0.0,0.0,0.0,0.0,0.0
910,,420220401898904,1.0,0.0,0.0,0.0,0.0,0.0,0.0
911,,22022040028311,1.0,0.0,0.0,0.0,0.0,0.0,0.0
912,,1414,1.0,0.0,0.0,0.0,0.0,0.0,0.0
913,,748,1.0,500.0,80.0,0.0,0.0,573.75,573.75
914,,748,1.0,4543.1,726.9,0.0,0.0,5270.0,5270.0
915,,10885,1.0,0.0,0.0,0.0,0.0,0.0,0.0
916,,6045,1.0,7567.56,212.32,0.0,0.0,8778.37,8778.37
917,,19986109,1.0,1326.98,212.32,0.0,0.0,1539.3,1539.3
918,,5295,1.0,1481.75,237.08,0.0,0.0,1718.83,1718.83
919,,3226747,1.0,159.48,25.52,0.0,0.0,185.0,185.0
920,,2563,1.0,0.0,0.0,0.0,0.0,0.0,0.0
921,,73820,1.0,296.56,47.44,0.0,0.0,344.0,344.0
922,,73820,1.0,1470.0,235.2,0.0,0.0,1705.2,1705.2
923,,1305,1.0,650.0,104.0,0.0,0.0,754.0,754.0
924,,8580747,1.0,534.48,85.52,0.0,0.0,620.0,620.0
925,,3811953,1.0,287.94,46.06,0.0,0.0,334.0,334.0
926,,83373,1.0,2288.05,366.08,0.0,0.0,2654.13,2654.13
927,,83373,1.0,300.0,48.0,0.0,0.0,348.0,348.0
928,,83375,1.0,900.0,144.0,0.0,0.0,1044.0,1044.0
929,,5569,1.0,2478.52,396.57,0.0,0.0,2875.09,2875.09
930,,638107,1.0,378.0,60.48,0.0,0.0,438.48,438.48
931,,5289,1.0,0.0,0.0,0.0,0.0,0.0,0.0
932,,3539,1.0,0.0,0.0,0.0,0.0,0.0,0.0
933,,172615,1.0,0.0,0.0,0.0,0.0,0.0,0.0
934,,603,1.0,0.0,0.0,0.0,0.0,0.0,0.0
935,,89,1.0,2500.0,400.0,0.0,0.0,2900.0,2900.0
936,,2352,1.0,5349.66,855.95,0.0,0.0,5100.009999999999,5100.01
937,,124966,1.0,1321.52,211.44,0.0,0.0,1521.29,1521.29
938,,16438,1.0,93.5,14.96,0.0,0.0,108.46000000000001,108.46
939,,19185,1.0,76.56,12.25,0.0,0.0,88.81,88.81
940,,642606,1.0,284.0,45.44,0.0,0.0,329.44,329.44
941,,874840,1.0,120.0,0.0,0.0,0.0,120.0,120.0
942,,114468,1.0,343.97,55.03,0.0,0.0,399.0,399.0
943,,21446,1.0,343.97,55.03,0.0,0.0,399.0,399.0
944,,58619,1.0,6200.0,992.0,0.0,0.0,7192.0,7192.0
945,,29100,1.0,0.0,0.0,0.0,0.0,0.0,0.0
946,,854910,1.0,126.54,20.25,0.0,0.0,146.79000000000002,146.79
947,,45804,1.0,0.0,0.0,0.0,0.0,0.0,0.0
948,,2099,1.0,910.0,145.6,0.0,0.0,1055.6,1055.6
949,,6136,1.0,0.0,0.0,0.0,0.0,0.0,0.0
950,,6137,1.0,0.0,0.0,0.0,0.0,0.0,0.0
951,,19997774,1.0,30.04,4.81,0.0,0.0,34.85,34.85
952,,4354419,1.0,0.0,0.0,0.0,0.0,0.0,328.0
953,,4354423,1.0,0.0,0.0,0.0,0.0,0.0,2053.6
954,,11871,1.0,121.05,48.0,0.0,0.0,10348.0,10348.0
955,,1675604,1.0,121.05,48.0,0.0,0.0,10348.0,10348.0
956,,18717,1.0,121.05,19.37,0.0,0.0,140.42,140.42
957,,380,1.0,1573.43,251.75,0.0,0.0,1500.0100000000002,1500.01
958,,380,1.0,0.0,0.0,0.0,0.0,0.0,0.0
959,,271,1.0,0.0,0.0,0.0,0.0,0.0,0.0
960,,338992,1.0,405.0,64.8,0.0,0.0,469.8,469.8
961,,7519,1.0,517.24,82.76,0.0,0.0,600.0,600.0
962,,7522,1.0,158.19,25.31,0.0,0.0,183.5,183.5
963,,5681,1.0,2437.36,389.98,0.0,0.0,2827.34,2827.34
964,,650270,1.0,333.0,53.28,0.0,0.0,386.28,386.28
965,,5474,1.0,73.2,0.0,0.0,0.0,84.91,84.91
966,,114730,1.0,73.2,11.71,0.0,0.0,84.91,84.91
967,,18751,1.0,73.2,11.71,0.0,0.0,84.91,84.91
968,,2229,1.0,345.0,55.2,0.0,0.0,400.2,400.2
969,,9799988,1.0,7560.999999999999,0.0,0.0,0.0,7560.999999999999,7561.0
970,,125328,1.0,1756.1,280.98,0.0,0.0,2013.73,2013.73
971,,97435,1.0,848.88,135.82,0.0,0.0,984.7,984.7
972,,31218,1.0,5400.0,864.0,0.0,0.0,6264.0,6264.0
973,,83630,1.0,4200.0,672.0,0.0,0.0,4872.0,4872.0
974,,122940,1.0,160.0,0.0,0.0,0.0,160.0,160.0
975,,3633,1.0,0.0,0.0,0.0,0.0,0.0,0.0
976,,7612,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0
977,,7537,1.0,1681.04,268.97,0.0,0.0,1950.01,1950.01
978,,57,1.0,1490.24,238.44,0.0,0.0,1728.68,1728.68
979,,140844,1.0,1490.24,238.44,0.0,0.0,1728.68,1728.68
980,,13770,1.0,312.67,50.03,0.0,0.0,362.70000000000005,362.7
981,,4359220,1.0,0.0,0.0,0.0,0.0,0.0,1112.9
982,,634,1.0,2915.0,466.4,0.0,0.0,3381.4,3381.4
983,,635,1.0,2650.0,424.0,0.0,0.0,3074.0,3074.0
984,,6325,1.0,1800.0,288.0,0.0,0.0,2088.0,2088.0
985,,6333,1.0,4290.0,686.4,0.0,0.0,4976.4,4976.4
986,,5320,1.0,436.8,69.89,0.0,0.0,506.69,506.69
987,,4361763,1.0,0.0,0.0,0.0,0.0,0.0,970.1
988,,9814490,1.0,2594.0,0.0,0.0,0.0,2594.0,2594.0
989,,29547,1.0,1992.0,318.72,0.0,0.0,2310.7200000000003,2310.72
990,,1049,1.0,-1992.0,-318.72,0.0,0.0,-2310.7200000000003,-2310.72
991,,6774,1.0,6324.0,1011.84,0.0,0.0,7335.84,7335.84
992,,45806,1.0,0.0,0.0,0.0,0.0,0.0,0.0
993,,000064518059,1.0,4899.88,725.9,0.0,0.0,5625.78,5625.78
994,,2084,1.0,4000.0,640.0,0.0,0.0,4640.0,4640.0
995,,629,1.0,4769.1,763.06,0.0,0.0,5532.16,5532.16
996,,5906,1.0,2378.79,380.61,0.0,0.0,2759.4,2759.4
997,,5882,1.0,3634.0,0.0,0.0,0.0,4215.4400000000005,4215.44
998,,298,1.0,3634.0,581.44,0.0,0.0,4215.4400000000005,4215.44
999,,73924,1.0,2045.57,327.29,0.0,0.0,2372.86,2372.86
1000,,73924,1.0,5100.0,816.0,0.0,0.0,5916.0,5916.0
1001,,6351,1.0,2650.0,424.0,0.0,0.0,3074.0,3074.0
1002,,115297,1.0,6202.76,992.44,0.0,0.0,7195.200000000001,7195.2
1003,,422057,1.0,36.21,5.79,0.0,0.0,42.0,42.0
1004,,43767437,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,,2324,1.0,2174.52,347.92,0.0,0.0,2522.44,2522.44
1006,,125775,1.0,2174.52,347.92,0.0,0.0,2522.44,2522.44
1007,,23,1.0,5800.0,928.0,0.0,0.0,6728.0,6728.0
1008,,399320,1.0,240.0,0.0,0.0,0.0,240.0,240.0
1009,,172746,1.0,1253.18,200.51,0.0,0.0,1453.69,1453.69
1010,,55597,1.0,1253.18,200.51,0.0,0.0,1453.69,1453.69
1011,,17943,1.0,339.0,54.24,0.0,0.0,393.24,393.24
1012,,7572,1.0,517.24,82.76,0.0,0.0,600.0,600.0
1013,,1078,1.0,2920.56,467.29,0.0,0.0,3387.85,3387.85
1014,,97746,1.0,2920.56,467.29,0.0,0.0,3387.85,3387.85
1015,,115491,1.0,3995.86,639.34,0.0,0.0,4635.2,4635.2
1016,,115593,1.0,3995.86,639.34,0.0,0.0,4635.2,4635.2
1017,,1484,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,,1488,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,,40303,1.0,7939.139999999999,92.96,0.0,0.0,9209.4,9209.4
1020,,9451,1.0,581.0,92.96,0.0,0.0,673.96,673.96
1021,,6889,1.0,661.5,105.84,0.0,0.0,767.34,767.34
1022,,5340,1.0,3930.98,628.95,0.0,0.0,4559.93,4559.93
1023,,172767,1.0,1655.03,264.81,0.0,0.0,1919.84,1919.84
1024,,2109,1.0,990.0,158.4,0.0,0.0,1148.4,1148.4
1025,,7583,1.0,1896.55,303.45,0.0,0.0,2200.0,2200.0
1026,,7584,1.0,387.93,62.07,0.0,0.0,450.0,450.0
1027,,595598,1.0,925.6643999999999,148.13009999999997,0.0,0.0,1073.7945,54.15
1028,,31378,1.0,1190.0,190.4,0.0,0.0,1380.4,1380.4
1029,,637,1.0,2552.0,408.32,0.0,0.0,2960.32,2960.32
1030,,638,1.0,4735.4,757.66,0.0,0.0,5493.0599999999995,5493.06
1031,,639,1.0,3953.0,632.48,0.0,0.0,4585.48,4585.48
1032,,6008,1.0,2467.41,394.79,0.0,0.0,2862.2,2862.2
1033,,679735,1.0,2663.0,426.08,0.0,0.0,3089.08,3089.08
1034,,6064,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,,1697,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,,4020906,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,,5918,1.0,6992.0,0.0,0.0,0.0,8110.72,8110.72
1038,,MAT_2230_00001,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,,3661,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,,2000400243,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,,3020,1.0,1100.0,176.0,0.0,0.0,1276.0,1276.0
1042,,202204-E2341533107-17052022-383751,1.0,3787.2,0.0,0.0,0.0,4393.15,4393.15
1043,,638,1.0,3787.2,605.95,0.0,0.0,4393.15,4393.15
1044,,1444,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,,73971,1.0,1500.0,240.0,0.0,0.0,1740.0,1740.0
1046,,13007,1.0,2130.0,340.8,0.0,0.0,2470.8,2470.8
1047,,1383,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,,140002,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,,140002,1.0,5215.24,834.44,0.0,0.0,6049.68,6049.68
1050,,000064765457,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,,7603,1.0,560.35,89.66,0.0,0.0,650.01,650.01
1052,,1447,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,,126188,1.0,3313.55,530.17,0.0,0.0,3843.7200000000003,3843.72
1054,,32318,1.0,900.0,144.0,0.0,0.0,1044.0,1044.0
1055,,1247905,1.0,70.73,11.32,0.0,0.0,82.05000000000001,82.05
1056,,145278,1.0,258.63,41.38,0.0,0.0,300.01,300.01
1057,,11222,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,,6127,1.0,6873.72,0.0,0.0,0.0,7973.52,7973.52
1059,,654850,1.0,80.0,0.0,0.0,0.0,80.0,80.0
1060,,139655,1.0,1006.88,161.1,0.0,0.0,1167.98,1167.98
1061,,139657,1.0,1132.74,181.24,0.0,0.0,1313.98,1313.98
1062,,7606,1.0,560.35,89.66,0.0,0.0,650.01,650.01
1063,,59313,1.0,3196.0,511.36,0.0,0.0,3707.36,3707.36
1064,,29549,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,,16691040,1.0,0.0,0.0,0.0,0.0,0.0,396.0
1066,,140163,1.0,779.63,121.41,0.0,0.0,901.04,901.04
1067,,59835,1.0,779.63,121.41,0.0,0.0,901.04,901.04
1068,,220529-000303289220,1.0,2577.46,412.46,0.0,0.0,2989.92,2989.92
1069,,1,1.0,900.0,144.0,0.0,0.0,1044.0,1044.0
1070,,3611,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,,206,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,,207,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,,208,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,,629,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1075,,438,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,,58,1.0,4677.93,748.47,0.0,0.0,5426.400000000001,5426.4
1077,,40683,1.0,4677.93,748.47,0.0,0.0,5426.400000000001,5426.4
1078,,4524,1.0,500.0,80.0,0.0,0.0,580.0,580.0
1079,,S064360,1.0,2273.79,363.8,0.0,0.0,2637.59,2637.59
1080,,6217,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,,60080,1.0,1212.2,188.78,0.0,0.0,1400.98,1400.98
1082,,22842,1.0,3880.0,620.8,0.0,0.0,4500.8,4500.8
1083,,4856,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,,4866,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,,4867,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,,30330,1.0,865.24,134.76,0.0,0.0,1000.0,1000.0
1087,,4221,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1088,,4221,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,,795689,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,,1306490,1.0,0.0,0.0,0.0,0.0,9754.47,9754.47
1091,,1092957089,1.0,0.0,728.7,0.0,0.0,0.0,0.0
1092,,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,,633,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,,306981,1.0,5551.38,888.22,0.0,0.0,6439.6,6439.6
1096,,306982,1.0,5551.98,888.32,0.0,0.0,6440.299999999999,6440.3
1097,,1777,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,,340804,1.0,-405.0,-64.8,0.0,0.0,-469.8,-469.8
1099,,340805,1.0,522.47,83.6,0.0,0.0,606.07,606.07
1100,,74017,1.0,4543.1,726.9,0.0,0.0,5270.0,5270.0
1101,,752,1.0,4543.1,726.9,0.0,0.0,5270.0,5270.0
1102,,107777,1.0,61.6,9.86,0.0,0.0,71.46000000000001,71.46
1103,,1249917,1.0,96.85,15.5,0.0,0.0,112.35,112.35
1104,,6247,1.0,2333.26,373.33,0.0,0.0,2706.59,2706.59
1105,,6497,1.0,4618.0,0.0,0.0,0.0,5356.88,5356.88
1106,,389,1.0,4618.0,738.88,0.0,0.0,5356.88,5356.88
1107,,0001010100750847116902,1.0,490.0,78.4,0.0,0.0,568.4,568.4
1108,,007817297284,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,,140506,1.0,0.0,0.0,0.0,0.0,0.0,6142.75
1110,,4382496,1.0,0.0,0.0,0.0,0.0,0.0,6142.75
1111,,11363201,1.0,0.0,0.0,0.0,0.0,0.0,3499.0
1112,,11363202,1.0,0.0,0.0,0.0,0.0,0.0,3499.0
1113,,11363203,1.0,0.0,0.0,0.0,0.0,0.0,3499.0
1114,,7608094,1.0,1256.14,200.98,0.0,0.0,1457.1200000000001,1457.12
1115,,126893,1.0,2662.4,425.98,0.0,0.0,3088.38,3088.38
1116,,7997,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,,84983295,1.0,1717.25,0.0,0.0,0.0,1717.25,1717.25
1118,,20388,1.0,38.28,6.12,0.0,0.0,44.4,44.4
1119,,20102152,1.0,1326.98,212.32,0.0,0.0,1539.3,1539.3
1120,,5409,1.0,2101.7,336.27,0.0,0.0,2437.97,2437.97
1121,,175094,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,,175095,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,,911320,1.0,120.0,0.0,0.0,0.0,120.0,120.0
1124,,21783,1.0,343.97,55.03,0.0,0.0,399.0,399.0
1125,,8856301,1.0,-2.6,-0.42,0.0,0.0,-3.02,-3.02
1126,,8877469,1.0,-3.61,-0.58,0.0,0.0,-4.1899999999999995,-4.19
1127,,8878449,1.0,-1252.53,-200.4,0.0,0.0,-1452.93,-1452.93
1128,,420220501898904,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,,420220501898904,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,,22022050028311,1.0,0.0,0.0,0.0,0.0,0.0,0.0
